Date,Open,High,Low,Close,Volume,Ticker
2023-01-13,152.40118538665888,154.1060774477616,151.38217923748644,153.7533416748047,921700,A
2023-01-17,153.51819123773026,154.91934161961163,151.9014942095032,152.26402282714844,1602200,A
2023-01-18,153.10666973295827,154.9683367267666,150.53954608512248,150.96087646484375,1150700,A
2023-01-19,150.48074341100252,151.79369850079095,149.06980034997272,149.78506469726562,1017400,A
2023-01-20,150.4023364580643,152.86167872728277,149.33433648445205,152.77349853515625,1343700,A
2023-01-23,152.8519270049297,156.36947737792474,152.5285845960075,155.8501739501953,974900,A
2023-01-24,153.11649999936265,155.31128758074811,151.3430279087363,152.54820251464844,1121500,A
2023-01-25,150.89226732231654,153.3810033348363,149.74587981273785,152.6167449951172,736200,A
2023-01-26,153.80232734055897,154.47840544805504,152.05824915498076,153.07725524902344,776300,A
2023-01-27,152.60698933188283,153.79257829929622,151.68595599289324,152.54820251464844,646200,A
2023-01-30,151.38216914931198,152.38158959789905,147.83522602212906,148.67787170410156,1401100,A
2023-01-31,148.55053070549744,150.36320392876297,147.17878850201504,149.01104736328125,1995400,A
2023-02-01,150.21620455846806,153.13606402569087,148.6582943181492,152.31301879882812,1499900,A
2023-02-02,153.49859422168595,154.135471197498,151.64673514719874,152.36199951171875,1725600,A
2023-02-03,150.07902648713045,152.28362147069626,149.65771106668714,151.43118286132812,992800,A
2023-02-06,149.6479184385492,151.28421619779672,148.30556969702351,149.16781616210938,771500,A
2023-02-07,148.4329373926573,151.83291399354476,148.08020159412277,151.39198303222656,1126700,A
2023-02-08,150.53954408688793,152.03866748967263,150.13781429898702,151.30380249023438,1073500,A
2023-02-09,152.5285786609079,153.16547063583317,148.48191724864054,149.3049774169922,852200,A
2023-02-10,148.73669255019138,149.90268084863078,148.02142807122485,149.4715576171875,934800,A
2023-02-13,150.17700130404862,151.5389503764893,148.9424186529057,151.48016357421875,925400,A
2023-02-14,151.22541387638617,152.6069636523943,148.39373469942618,149.95164489746094,895400,A
2023-02-15,149.14819969567034,149.2461876747685,147.26694711374466,148.68768310546875,982400,A
2023-02-16,145.80697723097762,147.1297398976424,144.2588602039964,145.2876739501953,1101700,A
2023-02-17,144.28830730904608,145.9344129058629,143.53385657175423,145.26812744140625,1194800,A
2023-02-21,143.6416072361163,143.69058627175934,139.75172093100608,140.52577209472656,1693800,A
2023-02-22,140.47677543406942,140.54537000404886,138.1056130506717,139.2128143310547,1691300,A
2023-02-23,139.22261045978817,140.68254753983726,138.45835210939083,140.31021118164062,1511500,A
2023-02-24,138.60534871512866,139.36960714628015,135.92063643719445,138.3505859375,1522100,A
2023-02-27,139.99667692999898,140.8589083051813,138.94826242438467,139.310791015625,1149600,A
2023-02-28,138.889510386015,140.48662206221002,138.5367745235078,139.10507202148438,2342500,A
2023-03-01,135.7834609909065,137.1650108157107,133.500478536328,134.73504638671875,3132800,A
2023-03-02,133.5494823097051,138.86010544525507,133.33392069213676,138.8111114501953,1879200,A
2023-03-03,139.66354811854353,141.52521524764546,139.11485126394268,141.02549743652344,1147800,A
2023-03-06,140.4571728919858,142.5049926650993,139.80068047585516,140.33958435058594,1153600,A
2023-03-07,140.6629527501972,140.76094072771724,137.4001504502143,137.49813842773438,1088400,A
2023-03-08,137.3217755791944,138.7229260409816,136.567324896792,138.056640625,1135900,A
2023-03-09,138.40938651103366,139.13445879127275,135.50912729181476,136.12640380859375,1328900,A
2023-03-10,136.38113157737166,136.62608654752978,131.99154269838039,132.9811553955078,1896000,A
2023-03-13,132.81458554302222,135.48948958525136,132.04051947805,133.93157958984375,1771400,A
2023-03-14,135.64625682892898,136.78285139623682,133.67680944314162,135.6070556640625,1255400,A
2023-03-15,133.1869390757136,133.1869390757136,129.53221428733414,131.32528686523438,2016700,A
2023-03-16,131.26648233013117,134.28432962616026,129.69876440073267,134.05897521972656,1789300,A
2023-03-17,134.12757073148043,134.15696413793773,130.0515155928975,130.492431640625,2046000,A
2023-03-20,130.45325471291213,132.64805724030927,130.05152486154083,131.8249969482422,1704500,A
2023-03-21,132.82439644039297,134.64686223338566,132.49126122952262,134.24513244628906,1392300,A
2023-03-22,134.19615570398193,134.76443815537363,130.90395985870705,131.0313262939453,1268500,A
2023-03-23,131.94255840255167,132.34428817131706,126.75930248092163,128.48379516601562,3297900,A
2023-03-24,127.51379351771118,129.3166590026006,125.63254062684364,129.2970733642578,1571600,A
2023-03-27,130.88437696467201,131.90338333865822,130.05152385979244,130.38467407226562,1216300,A
2023-03-28,129.8653418208434,130.61980743961533,129.34603839452265,129.9535369873047,942600,A
2023-03-29,131.2468835501048,131.53103971726472,129.95352894879446,131.14891052246094,1002800,A
2023-03-30,132.5402594024986,132.80480004549153,130.62961333765836,131.7760009765625,1468200,A
2023-03-31,132.66759103054676,135.93039266251054,132.1384949325168,135.5482635498047,2579800,A
2023-04-03,134.86620915434762,135.52375619546254,133.48240875166786,135.29803466796875,1551800,A
2023-04-04,135.68079058651665,136.52480912335128,134.97416971962147,135.64154052734375,1778700,A
2023-04-05,135.18028647369567,136.68185221379593,134.1301638452047,135.52377319335938,2312100,A
2023-04-06,135.44525700747317,135.56303714561312,134.0516476704812,135.4648895263672,1206200,A
2023-04-10,134.82697230960204,135.51396070531482,133.33521538232299,135.455078125,1104600,A
2023-04-11,136.28927223083872,137.32957107801084,135.58265132045315,135.94578552246094,1241100,A
2023-04-12,137.5847199953986,138.72316622027586,135.25876872276777,135.78872680664062,1058400,A
2023-04-13,136.59348493182222,138.85074494566106,136.40702845293367,138.6544647216797,1030900,A
2023-04-14,137.75157501997236,138.56615224282834,136.34814210160866,136.61312866210938,954300,A
2023-04-17,137.02533286046736,137.6043798326343,136.3089031867032,137.58474731445312,1115500,A
2023-04-18,138.11468528070077,138.36986305402164,135.64152746004714,136.41683959960938,1218900,A
2023-04-19,135.79856905638545,137.02533943515667,135.12138941126787,136.34815979003906,1178400,A
2023-04-20,134.31662263205652,134.5030941073431,132.3635989898747,133.01133728027344,1325900,A
2023-04-21,133.67869588335478,135.98501477313198,133.67869588335478,135.92613220214844,1533600,A
2023-04-24,136.22058506144947,136.92720599352944,135.52377290126182,135.90652465820312,856700,A
2023-04-25,134.00253178084287,134.23807700793174,127.30928256134365,127.94719696044922,2154900,A
2023-04-26,125.76849320043331,131.3527543588108,125.72924313742416,130.64613342285156,3003800,A
2023-04-27,130.489092816085,131.37236132663037,128.8893797617549,130.77369689941406,1125300,A
2023-04-28,130.9699777723231,134.38530166521414,130.9699777723231,132.91317749023438,2032800,A
2023-05-01,133.49226487211305,134.59144646410581,133.23708702023896,133.5511474609375,1012900,A
2023-05-02,132.5108038672416,134.61103368819087,131.7649180591898,132.0200958251953,1629600,A
2023-05-03,133.36465382175433,134.0025683951611,132.12807473590374,132.26547241210938,1529100,A
2023-05-04,132.8641533680857,133.51187679309083,131.2742486606811,131.39202880859375,1103700,A
2023-05-05,132.78561685336726,132.89357323600083,129.45861648430736,130.82278442382812,1890100,A
2023-05-08,131.51959346346743,131.71588870438052,129.3015980082585,129.98858642578125,1005300,A
2023-05-09,126.11198279848591,126.11198279848591,123.03033650265245,124.98335266113281,3437100,A
2023-05-10,126.31809005965663,126.50454656491787,123.81547566806218,125.68016052246094,1255700,A
2023-05-11,124.80670591971761,125.32685534755386,123.13830124692826,125.28760528564453,1580600,A
2023-05-12,126.28861522352345,126.28861522352345,124.17857662094012,125.12073516845703,1422600,A
2023-05-15,125.5623915070851,125.807745558029,124.39450382855648,125.61145782470703,1262800,A
2023-05-16,124.61040985180146,125.03241909610489,123.45233849447656,123.94304656982422,1190000,A
2023-05-17,124.6791087328454,125.41517084616207,123.44252228594232,125.39553833007812,1968200,A
2023-05-18,125.27778135256499,126.9265608934049,124.13933494901792,126.7400894165039,1637000,A
2023-05-19,127.18172617215433,128.04537725016036,126.22975122714038,126.47510528564453,1480400,A
2023-05-22,126.26900775738966,127.33874778635851,125.9058735921117,126.69100952148438,1764500,A
2023-05-23,126.63213374606825,128.11406684809475,125.53295237106705,126.24938201904297,2784400,A
2023-05-24,113.05913854135636,118.83967911985964,111.17482131277634,118.74153900146484,6850400,A
2023-05-25,119.15374155815495,119.15374155815495,115.45379838045662,117.26941680908203,3218900,A
2023-05-26,117.83864997175655,118.47657203791655,116.18005409726294,118.18214416503906,2089100,A
2023-05-30,117.77976497355624,119.0556015920644,115.48324708006284,115.5421371459961,2094800,A
2023-05-31,114.81587769858658,114.97290788266666,112.66658133917237,113.5204086303711,3998800,A
2023-06-01,114.79625375905904,115.45380081401058,112.86286265298573,114.09944915771484,3966100,A
2023-06-02,115.58138372574842,116.20949698858031,113.86390535871504,116.02302551269531,3263100,A
2023-06-05,116.37634855407653,117.53442010651844,114.9140328520832,116.15061950683594,2129300,A
2023-06-06,116.5726244323296,117.00444999116519,114.4723941940853,115.25753021240234,1758800,A
2023-06-07,114.99252484270762,115.18881255903398,113.00025131956242,114.42330169677734,3643500,A
2023-06-08,113.77557823627247,114.72755313047473,112.52918298014691,112.55862426757812,2558600,A
2023-06-09,113.4320794730784,113.84427245563252,112.0384703486654,113.63817596435547,1981500,A
2023-06-12,113.7068860882598,116.44503829451537,113.66762854017301,116.33708190917969,2747800,A
2023-06-13,116.47447485576099,118.90839032506157,116.47447485576099,117.27923583984375,2502400,A
2023-06-14,117.76012325045777,118.72191438432701,116.69038322730785,117.18109130859375,2662900,A
2023-06-15,116.67074739229912,119.47759813642257,116.52354096218953,118.97708129882812,1791100,A
2023-06-16,119.8309193313047,120.89085064917613,118.3882362854705,118.87894439697266,3941300,A
2023-06-20,116.4352250892701,116.58243902655346,114.70793036621004,115.96414947509766,2108200,A
2023-06-21,115.60100820101658,116.89647720823855,115.09066761439556,116.13097381591797,1393400,A
2023-06-22,116.63149474047192,116.73945111882108,114.99253152387813,116.47447204589844,1736000,A
2023-06-23,115.571574729301,117.48533333950355,115.39491951238912,117.20072174072266,2632600,A
2023-06-26,116.74927429355404,117.57366782363981,115.15937729899612,116.17024230957031,1673400,A
2023-06-27,116.26837754241014,116.7492693802822,114.56071546371346,114.86495208740234,2326100,A
2023-06-28,114.53126674348104,114.93365097671867,113.55966680881136,114.20740509033203,2196800,A
2023-06-29,114.00130237871431,116.05245851658206,113.91297103258587,115.8561782836914,1885800,A
2023-06-30,116.74605609447379,118.67330410753972,116.32324098178675,118.24065399169922,2487900,A
2023-07-03,118.01451030000027,118.83064313102615,117.22788248252733,117.32621002197266,996200,A
2023-07-05,116.96238402354484,118.27016198829354,116.62806890577089,117.5031967163086,1246200,A
2023-07-06,114.41566203412721,116.90338533904642,113.72736181210166,116.4510726928711,1626600,A
2023-07-07,115.70377036651924,117.09021332118319,114.93680511581569,115.04496765136719,1493300,A
2023-07-10,114.77947981002742,117.52285314033215,114.61231475788166,116.38224029541016,1889200,A
2023-07-11,116.32324395948402,116.99188165475844,115.6742687691105,116.50023651123047,1096700,A
2023-07-12,117.99482727050781,118.47663738132785,117.15903207772354,117.99482727050781,1595400,A
2023-07-13,118.74214057733936,118.8503031121762,117.00171251817166,117.35569763183594,1229800,A
2023-07-14,117.54253335717078,118.37832868285867,116.27408786208247,117.7490234375,1225400,A
2023-07-17,117.94566888404304,117.97517389474716,115.69394069109072,116.27407836914062,1123000,A
2023-07-18,116.40190432764668,117.7883472672181,116.02825671011516,117.56218719482422,1362700,A
2023-07-19,118.00467543066874,121.27902655105993,117.8571803797533,121.02337646484375,2425400,A
2023-07-20,121.44619577885116,122.81296879389437,121.0725406367837,122.46881866455078,2278800,A
2023-07-21,122.4688172086309,126.1561560547128,121.08237420158726,125.48751831054688,3918200,A
2023-07-24,125.4875107882518,127.22793131843325,125.06469565917014,125.5858383178711,2001200,A
2023-07-25,122.91128016580315,127.38525376460206,122.07548496105753,125.18267822265625,2199400,A
2023-07-26,122.91129218080602,126.38230587168638,121.33802914127368,126.32331085205078,2507500,A
2023-07-27,127.69991757845453,127.82775012980692,124.5238938339914,124.54356384277344,2582500,A
2023-07-28,125.12370156545124,125.37935916623773,121.10204748933324,123.94375610351562,3138800,A
2023-07-31,122.30164836749977,122.37047839042364,119.19445483019516,119.73526000976562,2376100,A
2023-08-01,119.74509528244272,121.515020878616,118.44715234588561,120.43340301513672,1655000,A
2023-08-02,119.96140999527756,126.57894914886592,119.4795998753393,125.57599639892578,2654700,A
2023-08-03,125.17286782278292,125.23186284471149,122.8817994470275,122.96046447753906,1742600,A
2023-08-04,123.34393730997712,125.04502532345815,122.98995220275029,124.18956756591797,1819500,A
2023-08-07,124.61238983643983,125.7530027458411,123.59959447043337,124.39606475830078,1487000,A
2023-08-08,124.57305668575688,126.48064236297382,122.9801236200686,126.205322265625,2525200,A
2023-08-09,126.01849515905704,127.25743560165229,125.39901743584937,125.49734497070312,1786100,A
2023-08-10,125.86116366882965,127.81791684911865,125.18269093281617,125.51701354980469,1515900,A
2023-08-11,124.65171145639084,125.68416930053328,124.2387313194978,124.7402114868164,1256700,A
2023-08-14,123.33410651968043,125.86116237032063,123.09811894077085,124.53372192382812,1582400,A
2023-08-15,124.19940567799753,125.0548710105306,123.15712027429146,123.5504379272461,2274800,A
2023-08-16,119.95159305019781,121.58385870497344,118.35866741331742,119.33212280273438,3388800,A
2023-08-17,119.96141275050188,120.60055292537415,118.64380739169977,118.83062744140625,2180800,A
2023-08-18,118.1816652912873,118.71264296130568,117.05087992931722,117.25736999511719,1803900,A
2023-08-21,117.50319897314488,117.5720289988268,115.74310831423841,116.87389373779297,2249300,A
2023-08-22,115.88076833627085,116.62807111627838,115.36946064589316,115.67427825927734,1422300,A
2023-08-23,116.52974616838111,117.15905141755258,115.74311085596162,117.1393814086914,1289300,A
2023-08-24,117.3655297601921,118.76180017326645,116.59856453334591,117.49335479736328,2045900,A
2023-08-25,117.79818858438308,118.80114145462186,116.53957061711053,117.68019104003906,1273300,A
2023-08-28,117.94568098350014,118.91914388503756,117.3458732367829,117.91618347167969,1052400,A
2023-08-29,118.12265352355013,120.24656403734718,117.61134590091889,119.98107147216797,838300,A
2023-08-30,120.2957280662884,120.88570822998958,119.59759287461206,120.63005065917969,1157900,A
2023-08-31,121.05287983736713,121.06271484174712,118.633986391698,119.04696655273438,2875100,A
2023-09-01,120.63989004305755,121.61334534545723,119.50910469078211,119.8729248046875,840700,A
2023-09-05,119.60744198484764,120.49240483286617,116.68706833734164,116.7460708618164,1270600,A
2023-09-06,116.3724139500925,116.67723906651307,114.58282577429343,115.96926879882812,1668900,A
2023-09-07,115.99876261740948,116.03809513124116,114.15017197687072,114.31733703613281,1317000,A
2023-09-08,114.07150907832859,114.26816413631451,111.8099384019426,112.08525848388672,1789800,A
2023-09-11,112.38026203329352,112.47858957406382,110.73816884650716,111.21014404296875,2046900,A
2023-09-12,111.50511997315002,112.06559513629655,110.2071770952365,110.89547729492188,2035000,A
2023-09-13,108.16194346634138,113.96335829809995,107.17865307119283,111.53462982177734,2520500,A
2023-09-14,111.88861290293804,113.38321097518934,109.81386960724329,112.96039581298828,1815800,A
2023-09-15,112.51791726019819,119.88276002579383,111.53462689088838,113.97319030761719,6889600,A
2023-09-18,113.07838209176884,113.07838209176884,110.77748643968765,110.8069839477539,1818000,A
2023-09-19,110.49233687157187,111.33796715390815,109.85319665791167,110.43333435058594,2222400,A
2023-09-20,111.19046010137772,111.5739426877952,110.29566239846423,110.59065246582031,1744900,A
2023-09-21,110.15800938142033,110.32516692934098,107.67028616173329,107.89644622802734,1327900,A
2023-09-22,107.89645746982754,110.28585341039096,107.28681472918018,109.54838562011719,2050500,A
2023-09-25,108.90923618403957,110.15801156942224,108.68307611325343,110.06951904296875,987400,A
2023-09-26,109.02722539698064,110.37433580414181,108.83057033840525,108.8797378540039,1399800,A
2023-09-27,109.10589235618698,109.39104744751529,107.7882869361628,108.65357971191406,2268300,A
2023-09-28,108.63391914752876,110.79715487651421,108.5945866340314,110.1285171508789,1959900,A
2023-09-29,111.22981867480608,111.278978696279,109.5877179178661,109.9515380859375,1830100,A
2023-10-02,109.26675415039062,110.1535011667127,108.1533910843838,109.26675415039062,1569000,A
2023-10-03,108.60662008279394,110.11408620898254,108.42927068459323,108.63617706298828,1543400,A
2023-10-04,108.7839827211122,110.24218237976488,107.769145336371,110.02542114257812,1541700,A
2023-10-05,110.43922610712266,110.5870185326217,107.16812066550061,108.724853515625,1295700,A
2023-10-06,107.87752429711409,110.12394523518937,107.74944153030644,109.01058959960938,1796100,A
2023-10-09,108.35044651927275,109.67070840826966,107.51296617745764,109.64115142822266,1320300,A
2023-10-10,109.6707156438751,112.15360737011858,109.38498562284514,111.6215591430664,2183000,A
2023-10-11,111.73980772760629,111.92700447461182,110.39983592791502,111.71024322509766,1381500,A
2023-10-12,111.44420267764495,111.72993268058312,106.73460007942779,107.33561706542969,3622500,A
2023-10-13,106.42917245763752,108.98103310813357,105.24684801658871,108.88250732421875,2807600,A
2023-10-16,109.40470839311075,111.1289360417902,108.02532477075998,109.8579330444336,1675500,A
2023-10-17,108.47852907522632,111.24715063482037,107.60163692259286,110.74465942382812,1682800,A
2023-10-18,109.69042609142741,109.69042609142741,106.94151399058974,107.01048278808594,1803500,A
2023-10-19,107.64105900954424,109.73968747677839,107.25680319888214,107.89723205566406,2028900,A
2023-10-20,107.92678531734924,108.96131726537241,107.57208650173128,107.62135314941406,2367300,A
2023-10-23,106.50799248211231,108.29134143378683,105.81830450104607,107.72972869873047,2886000,A
2023-10-24,105.91682894657589,106.46857932447426,103.80834569728128,104.08422088623047,3204200,A
2023-10-25,101.38457610748463,102.63586929898992,98.60610701668402,101.87721252441406,2699600,A
2023-10-26,101.94618573226462,103.36498107984931,101.71956966317826,102.77381134033203,1599100,A
2023-10-27,103.00042209630544,103.23688546969348,100.89193885076067,101.25648498535156,2004000,A
2023-10-30,101.19737482147379,101.26634362117838,95.37441611202831,99.6800537109375,3684900,A
2023-10-31,101.48310259280578,102.66542699483992,100.4387157871078,101.84765625,2218800,A
2023-11-01,100.9904702291177,101.69001307207513,98.78346108205132,101.34516906738281,2284600,A
2023-11-02,102.43882108650357,103.09895210267217,101.1875203370734,102.93145751953125,1489000,A
2023-11-03,104.93155966817243,107.97604919966354,104.55715868722623,107.41444396972656,2511300,A
2023-11-06,107.20752856834429,107.90707133867761,105.59168181379287,105.94638061523438,1412000,A
2023-11-07,105.26653473318872,109.17806866911546,104.98081225683681,108.91204833984375,2142300,A
2023-11-08,109.25690864294698,109.92689449945969,106.86269525304496,107.77899932861328,1495000,A
2023-11-09,108.49825947513177,108.49825947513177,105.95625347140621,106.15330505371094,1481100,A
2023-11-10,106.13358114783496,106.88239053777248,102.55703627751265,106.8725357055664,1847800,A
2023-11-13,106.53755719395087,106.67549480017159,105.38478969180531,105.87742614746094,1200300,A
2023-11-14,107.93662636641862,110.63627143650365,107.84794791532116,109.9662857055664,2009700,A
2023-11-15,110.20276683519621,112.83344354218572,109.69042826038442,111.92699432373047,2021400,A
2023-11-16,112.26199019975655,112.81374058669435,111.88758170830427,112.50830841064453,1728100,A
2023-11-17,112.30140560974546,112.78418721376744,110.40967597663425,111.48362731933594,2700800,A
2023-11-20,111.58213918497212,112.8137301252036,110.7348040167301,112.3013916015625,3050000,A
2023-11-21,119.6712460373014,122.84382599142423,119.44463747888446,122.09501647949219,6085800,A
2023-11-22,122.04574302354219,123.55320918729467,121.98662154464563,122.16397094726562,2630700,A
2023-11-24,122.095007859791,124.90303393499966,121.66149292415004,124.7552490234375,1226700,A
2023-11-27,124.12467643454205,124.81436441986108,123.05072512364784,123.16896057128906,2255400,A
2023-11-28,122.80440614086612,124.41039816347087,122.27235790537513,122.87337493896484,1949800,A
2023-11-29,123.74040716168952,125.84889786625814,123.74040716168952,125.71095275878906,2266200,A
2023-11-30,126.11491348398144,126.55828321988471,125.10008374226557,125.91786193847656,2442900,A
2023-12-01,125.46464498884718,127.11004889511699,124.64687421101728,126.8932876586914,1729600,A
2023-12-04,126.51890749426693,127.31697620592247,125.98685918081779,126.98198699951172,1543200,A
2023-12-05,125.92772766945184,126.73565866846336,123.91777003982126,125.99669647216797,1933600,A
2023-12-06,126.60754732402442,127.84898556645432,126.03608732967986,127.01151275634766,1816800,A
2023-12-07,127.29725057700935,128.55839863579524,125.92772190219947,126.78490447998047,1696600,A
2023-12-08,126.2035905019065,127.10019236631075,125.10008976668279,125.32669830322266,1438100,A
2023-12-11,125.74051617141924,127.72091658417541,125.34640555199508,127.07063293457031,1897100,A
2023-12-12,126.16419534896085,127.29725314785463,125.12965581766984,126.8932876586914,1453500,A
2023-12-13,127.1888436105519,132.06594025307376,126.87356417820902,131.77037048339844,1731400,A
2023-12-14,133.0118388333066,136.13515205960016,133.0118388333066,135.92825317382812,2950500,A
2023-12-15,135.21884183532282,136.85438322538945,134.27297335086172,134.76560974121094,4876000,A
2023-12-18,135.56367633847032,136.1548460120151,134.84443142844395,135.5045623779297,1634700,A
2023-12-19,136.47012949032543,137.82981075899667,135.29766749231717,137.7312774658203,1523300,A
2023-12-20,137.73127883149394,139.15993642636846,136.10558471645248,136.14498901367188,2120900,A
2023-12-21,137.32733655239016,137.6130590678699,135.9676551895916,136.89381408691406,1685700,A
2023-12-22,137.55394592576923,138.29290057796683,136.74601495634585,137.51454162597656,1204100,A
2023-12-26,137.25834020255454,138.40126016580447,137.04157900145304,137.7509765625,948400,A
2023-12-27,137.72144492268578,138.09585343603285,137.0317568986817,137.7608642578125,1182300,A
2023-12-28,138.47027360108234,138.73630154520646,137.5933811514114,137.7116241455078,892600,A
2023-12-29,137.25364310619423,137.8754045677776,136.55290964120678,137.2141571044922,1014400,A
2024-01-02,136.3851216689155,138.7537695724819,136.10877991548261,136.93780517578125,1441600,A
2024-01-03,136.19762155551692,136.19762155551692,129.35813952770127,129.44696044921875,2074500,A
2024-01-04,128.8449275717477,129.78251688716975,128.4896288242774,129.28904724121094,2446600,A
2024-01-05,128.30211374436385,130.23652147007388,126.94013264096088,128.85479736328125,1394000,A
2024-01-08,128.44029607340516,131.82550612962544,128.11460425625273,131.6379852294922,1311400,A
2024-01-09,130.54245031698042,133.87829452438743,128.31195811908745,128.97320556640625,1435000,A
2024-01-10,128.8745502324083,129.44697689853635,126.68354353290101,129.3778839111328,1326300,A
2024-01-11,128.8745367623354,128.97322165752541,126.22953911331325,127.98628234863281,2060500,A
2024-01-12,128.60806066279437,129.89108479351856,127.94681312407859,128.83505249023438,1285200,A
2024-01-16,127.45335018471076,129.1015371325223,126.9204095488105,128.8251953125,1382100,A
2024-01-17,128.282362929923,128.904139493095,125.084681782714,126.4466552734375,1257400,A
2024-01-18,126.34795431904115,129.02255098475035,125.86434871366554,128.75608825683594,1404800,A
2024-01-19,128.46989050339334,130.26612730869996,127.52243718194508,129.5061798095703,1523300,A
2024-01-22,129.78252778325546,130.99645899757198,129.53579293956105,130.81881713867188,1512300,A
2024-01-23,131.89456335314702,132.19064814585076,128.62779678112832,129.92068481445312,854900,A
2024-01-24,130.68063127395655,131.0655369836926,127.73954143084734,128.08497619628906,1141900,A
2024-01-25,129.39761646484692,129.71342922025465,127.73955055558427,128.18368530273438,1120900,A
2024-01-26,131.96365070768755,132.47684826304234,128.93374005133555,129.2791748046875,1319800,A
2024-01-29,130.02924238384486,131.16421646434512,129.5653797451541,131.0951385498047,1407200,A
2024-01-30,131.09515555523626,132.76308546482605,130.9569846487347,132.52621459960938,1428700,A
2024-01-31,132.8518932140535,132.8617571851468,128.30210266337986,128.4008026123047,1101400,A
2024-02-01,128.36131731915947,131.31227111816406,127.57176290188586,131.31227111816406,862000,A
2024-02-02,130.11804563843407,132.1708807468906,128.60803003982105,131.23329162597656,1066300,A
2024-02-05,131.00632442314856,133.18745178155643,130.65102568274978,131.0852813720703,2374500,A
2024-02-06,130.91748957158154,134.32244213786893,129.35813876030866,134.0855712890625,1766600,A
2024-02-07,134.7369585235993,135.12186425127874,130.6115443858697,131.0556640625,1758000,A
2024-02-08,130.69049564506255,133.05915891641527,130.40428988443352,132.31895446777344,1352500,A
2024-02-09,132.18075546030263,133.46377938981203,131.02603844159313,131.5984649658203,909700,A
2024-02-12,131.5392720473931,131.5392720473931,128.67715402834122,130.58193969726562,1231800,A
2024-02-13,128.63767322087588,129.92069740728635,126.5848375345191,128.06524658203125,1031100,A
2024-02-14,129.28905296163458,130.60168408510253,128.50937751270206,130.5128631591797,1405200,A
2024-02-15,131.25305883590036,133.8289709309624,130.9470950124616,132.9900665283203,1514500,A
2024-02-16,131.84521384836617,134.49021893059566,131.84521384836617,133.07888793945312,1066800,A
2024-02-20,131.92416835145087,133.5624911283193,131.82548346169247,132.38803100585938,1563900,A
2024-02-21,131.61821329792224,133.68091262705684,131.4306924390014,133.56248474121094,1134700,A
2024-02-22,130.74969892350526,131.29251848678663,127.3250187491171,130.29571533203125,2664400,A
2024-02-23,131.06551985874432,131.61820336363937,129.8515889419573,130.30557250976562,1878000,A
2024-02-26,130.05888037676013,131.18399075482426,129.12129090495685,129.77267456054688,1677500,A
2024-02-27,129.7331778026166,131.44057870432195,129.16075115810563,130.81881713867188,1772700,A
2024-02-28,138.05307662021497,138.05307662021497,134.56918203245164,135.22055053710938,2537100,A
2024-02-29,135.71402914635786,136.2272418422211,134.08558518807044,135.5659942626953,2622600,A
2024-03-01,135.24028887244043,137.33259533533678,132.911111559981,137.2437744140625,1531000,A
2024-03-04,137.33258941332528,141.61591716610457,136.99703368553773,140.994140625,2169200,A
2024-03-05,141.13233222573663,144.48792011499611,141.13233222573663,142.46470642089844,2622500,A
2024-03-06,143.10618987977676,145.51432403623886,142.85945506963924,144.3102569580078,2357900,A
2024-03-07,145.16887247486804,147.68557025886136,145.16887247486804,147.35987854003906,1942900,A
2024-03-08,147.68557673234804,149.60024113083685,145.918962244993,145.93869018554688,1588300,A
2024-03-11,146.06700544930138,147.33028645383285,144.21155488536567,145.36627197265625,1397600,A
2024-03-12,145.6820963347698,147.52766782505643,145.3169336487551,145.90908813476562,1192300,A
2024-03-13,146.23479349676214,147.15265487182384,145.61301692202673,145.88937377929688,2231500,A
2024-03-14,145.9682998093541,146.31373454878235,142.40544874005278,143.31344604492188,2098200,A
2024-03-15,142.10939400106184,146.70851965412157,142.10939400106184,145.55380249023438,3775500,A
2024-03-18,145.94859086852244,146.4223175235408,143.99444018001125,144.1819610595703,2281300,A
2024-03-19,144.0832569856285,145.64262270448435,143.57004439296153,145.4649658203125,1976200,A
2024-03-20,145.28733687681165,145.78080651287792,144.46817547380184,145.35641479492188,1526500,A
2024-03-21,145.65251002923048,148.17907233748096,145.2577252563793,146.79736328125,1574200,A
2024-03-22,146.90589372262698,147.3302703147643,144.5076238352017,145.524169921875,1076600,A
2024-03-25,145.6130100058594,146.13610166197313,141.9021238552543,143.65887451171875,1710500,A
2024-03-26,143.70820392095766,144.34970831647865,142.4942730364431,142.5238800048828,2021000,A
2024-03-27,143.74771452819616,145.55381539891422,142.6423472427511,145.44525146484375,1212200,A
2024-03-28,145.6130130988816,145.75118399413964,143.46149272136347,143.60952758789062,2176500,A
2024-04-01,144.5051645961399,144.82150550033438,142.7653348749638,143.89227294921875,968300,A
2024-04-02,142.36989787344194,142.67634364103486,140.9562742269808,142.51817321777344,1376500,A
2024-04-03,142.12277158594293,143.19039938719484,141.15398899275561,142.08322143554688,1211200,A
2024-04-04,143.4572858365538,143.5956811861507,139.51301083106216,139.72059631347656,1183900,A
2024-04-05,142.52804487547417,143.8329281651083,141.78663802926226,142.46873474121094,1655800,A
2024-04-08,142.15241368036789,144.1196035900576,141.3714566629446,142.8048553466797,1247300,A
2024-04-09,144.32721284024046,145.74082145172997,143.83294156339034,145.71116638183594,873700,A
2024-04-10,142.76531641971025,143.39798306234997,141.90528920904944,142.50830078125,1051800,A
2024-04-11,143.9812154430029,144.18881601410405,142.02390543016733,143.3386688232422,720100,A
